url,price,address,beds,dens,baths,sqft,mls_id,property_type,street,neighbourhood,city,date_scraped
https://torontocondoteam.ca/5106-1-bloor-st-e-c7326020,1699000,5106 - 1 Bloor St E,2,1,3,1000-1199,C7326020,condo_apartment,Bloor St E,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/1604-181-huron-st-c7362210,743000,1604 - 181 Huron St,1,0,1,0-499,C7362210,condo_apartment,Huron St,Kensington-Chinatown,Toronto,2024-02-05
https://torontocondoteam.ca/5109-14-york-st-c7251458,698888,5109 - 14 York St,1,0,1,500-599,C7251458,condo_apartment,York St,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/3404-77-harbour-sq-c6792974,669900,3404 - 77 Harbour Sq,1,1,1,600-699,C6792974,condo_apartment,Harbour Sq,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/906-51-trolley-cres-c6802076,575000,906 - 51 Trolley Cres,1,0,1,500-599,C6802076,condo_apartment,Trolley Cres,Moss Park,Toronto,2024-02-05
https://torontocondoteam.ca/903-1195-the-queens-way-w7358808,699999,903 - 1195 The Queens Way,2,0,2,700-799,W7358808,condo_apartment,The Queens Way,Islington-City Centre West,Toronto,2024-02-05
https://torontocondoteam.ca/904-25-stafford-st-c6800972,1099999,904 - 25 Stafford St,2,0,2,900-999,C6800972,condo_apartment,Stafford St,Niagara,Toronto,2024-02-05
https://torontocondoteam.ca/38-monte-kwinter-crt-c7279510,618000,38 Monte Kwinter Crt,2,0,1,500-599,C7279510,condo_apartment,Monte Kwinter Crt,Clanton Park,Toronto,2024-02-05
https://torontocondoteam.ca/0410-18-harbour-st-s-c7018572,649000,0410 - 18 Harbour St S,1,1,1,800-899,C7018572,condo_apartment,Harbour St S,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/607-3800-yonge-st-c7307568,1782000,607 - 3800 Yonge St,2,0,3,2000-2249,C7307568,condo_apartment,Yonge St,Bedford Park-Nortown,Toronto,2024-02-05
https://torontocondoteam.ca/3812-8-the-esplanade-c7032014,879000,3812 - 8 The Esplanade,1,1,2,700-799,C7032014,condo_apartment,The Esplanade,Waterfront Communities C8,Toronto,2024-02-05
https://torontocondoteam.ca/3206-5-valhalla-inn-rd-w7366404,499888,3206 - 5 Valhalla Inn Rd,1,0,1,500-599,W7366404,condo_apartment,Valhalla Inn Rd,Edenbridge-Humber Valley,Toronto,2024-02-05
https://torontocondoteam.ca/712-714-the-west-mall-w7391316,598000,712 - 714 The West Mall,3,1,2,1200-1399,W7391316,condo_apartment,The West Mall,Eringate-Centennial-West Deane,Toronto,2024-02-05
https://torontocondoteam.ca/1008-330-mccowan-rd-e7356038,469000,1008 - 330 Mccowan Rd,1,1,1,500-599,E7356038,condo_apartment,Mccowan Rd,Eglinton East,Toronto,2024-02-05
https://torontocondoteam.ca/521-20-john-st-c7361508,599900,521 - 20 John St,1,0,1,500-599,C7361508,condo_apartment,John St,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/706-361-front-st-w-c6786974,699000,706 - 361 Front St W,1,1,1,600-699,C6786974,condo_apartment,Front St W,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/219-525-wilson-ave-c6771360,599999,219 - 525 Wilson Ave,1,0,1,600-699,C6771360,condo_apartment,Wilson Ave,Clanton Park,Toronto,2024-02-05
https://torontocondoteam.ca/1702-3121-sheppard-ave-e-e7020458,818000,1702 - 3121 Sheppard Ave E,2,0,2,800-899,E7020458,condo_apartment,Sheppard Ave E,Tam O'Shanter-Sullivan,Toronto,2024-02-05
https://torontocondoteam.ca/306-1765-queen-st-e-e7355220,699999,306 - 1765 Queen St E,1,1,1,600-699,E7355220,condo_apartment,Queen St E,The Beaches,Toronto,2024-02-05
https://torontocondoteam.ca/2224-585-bloor-st-e-st-e-c6748416,700000,2224 - 585 Bloor St. E St E,1,1,2,600-699,C6748416,condo_apartment,Bloor St. E St E,Cabbagetown-South St. James Town,Toronto,2024-02-05
https://torontocondoteam.ca/811-350-alton-towers-circ-e6779564,697900,811 - 350 Alton Towers Circ,2,1,2,1400-1599,E6779564,condo_apartment,Alton Towers Circ,Milliken,Toronto,2024-02-05
https://torontocondoteam.ca/303-188-spadina-ave-c6787140,1289000,303 - 188 Spadina Ave,3,0,2,1600-1799,C6787140,condo_apartment,Spadina Ave,Kensington-Chinatown,Toronto,2024-02-05
https://torontocondoteam.ca/2107-14-york-st-c7351472,611000,2107 - 14 York St,1,1,1,500-599,C7351472,condo_apartment,York St,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/307-75-canterbury-pl-c7385490,899000,307 - 75 Canterbury Pl,2,0,2,700-799,C7385490,condo_apartment,Canterbury Pl,Willowdale West,Toronto,2024-02-05
https://torontocondoteam.ca/ph04-2-augusta-ave-c6770670,1175000,Ph04 - 2 Augusta Ave,2,0,2,800-899,C6770670,condo_apartment,Ph04 - 2 Augusta Ave,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/1105-125-peter-st-c6774874,518000,1105 - 125 Peter St,1,0,1,0-499,C6774874,condo_apartment,Peter St,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/2220-20-edward-st-n-c6779304,649999,2220 - 20 Edward St N,1,0,1,500-599,C6779304,condo_apartment,Edward St N,Bay Street Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/503-225-davenport-rd-c7373728,760000,503 - 225 Davenport Rd,1,1,1,800-899,C7373728,condo_apartment,Davenport Rd,Annex,Toronto,2024-02-05
https://torontocondoteam.ca/302-219-fort-york-blvd-c7388296,678888,302 - 219 Fort York Blvd,1,0,1,600-699,C7388296,condo_apartment,Fort York Blvd,Niagara,Toronto,2024-02-05
https://torontocondoteam.ca/1709-219-dundas-st-e-c7009754,588000,1709 - 219 Dundas St E,2,0,2,700-799,C7009754,condo_apartment,Dundas St E,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/1602-10-wilby-cres-w7291642,669000,1602 - 10 Wilby Cres,2,0,2,600-699,W7291642,condo_apartment,Wilby Cres,Weston,Toronto,2024-02-05
https://torontocondoteam.ca/1006-1461-lawrence-ave-w-w6795670,624900,1006 - 1461 Lawrence Ave W,2,0,2,600-699,W6795670,condo_apartment,Lawrence Ave W,Brookhaven-Amesbury,Toronto,2024-02-05
https://torontocondoteam.ca/1125-251-manitoba-st-e-w7379496,589000,1125 - 251 Manitoba St E,1,0,1,500-599,W7379496,condo_apartment,Manitoba St E,Mimico,Toronto,2024-02-05
https://torontocondoteam.ca/320-251-manitoba-st-w7273976,629000,320 - 251 Manitoba St,1,1,2,700-799,W7273976,condo_apartment,Manitoba St,Mimico,Toronto,2024-02-05
https://torontocondoteam.ca/2707-1-massey-sq-w-e7391840,399999,2707 - 1 Massey Sq W,2,0,1,900-999,E7391840,condo_apartment,Massey Sq W,Crescent Town,Toronto,2024-02-05
https://torontocondoteam.ca/1118-270-dufferin-st-w7367814,550000,1118 - 270 Dufferin St,1,0,1,0-499,W7367814,condo_apartment,Dufferin St,South Parkdale,Toronto,2024-02-05
https://torontocondoteam.ca/2208-33-singer-crt-c6819380,639000,2208 - 33 Singer Crt,1,1,1,500-599,C6819380,condo_apartment,Singer Crt,Bayview Village,Toronto,2024-02-05
https://torontocondoteam.ca/2404-159-wellesley-st-e-c7339542,839000,2404 - 159 Wellesley St E,2,0,2,700-799,C7339542,condo_apartment,Wellesley St E,Cabbagetown-South St. James Town,Toronto,2024-02-05
https://torontocondoteam.ca/229-628-fleet-st-c7029146,750000,229 - 628 Fleet St,1,1,1,700-799,C7029146,condo_apartment,Fleet St,Niagara,Toronto,2024-02-05
https://torontocondoteam.ca/320-585-bloor-st-e-c7348726,749900,320 - 585 Bloor St E,1,1,2,700-799,C7348726,condo_apartment,Bloor St E,Cabbagetown-South St. James Town,Toronto,2024-02-05
https://torontocondoteam.ca/1011-3-navy-wharf-crt-s-c7388358,698000,1011 - 3 Navy Wharf Crt S,1,1,1,600-699,C7388358,condo_apartment,Navy Wharf Crt S,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/401-3-southvale-dr-c7035548,1792400,401 - 3 Southvale Dr,2,1,2,1200-1399,C7035548,condo_apartment,Southvale Dr,Leaside,Toronto,2024-02-05
https://torontocondoteam.ca/208-320-richmond-st-e-c6803494,655000,208 - 320 Richmond St E,1,1,3,700-799,C6803494,condo_apartment,Richmond St E,Moss Park,Toronto,2024-02-05
https://torontocondoteam.ca/1010-812-lansdowne-ave-w-w7027592,600000,1010 - 812 Lansdowne Ave W,1,1,1,600-699,W7027592,condo_apartment,Lansdowne Ave W,Dovercourt-Wallace Emerson-Junction,Toronto,2024-02-05
https://torontocondoteam.ca/2301-115-mcmahon-dr-c7219800,649990,2301 - 115 Mcmahon Dr,1,1,1,700-799,C7219800,condo_apartment,Mcmahon Dr,Bayview Village,Toronto,2024-02-05
https://torontocondoteam.ca/509-30-tretti-way-c7281166,689900,509 - 30 Tretti Way,2,0,2,600-699,C7281166,condo_apartment,Tretti Way,Clanton Park,Toronto,2024-02-05
https://torontocondoteam.ca/123-123-portland-st-c7322530,1235000,123 - 123 Portland St,2,1,3,800-899,C7322530,condo_apartment,Portland St,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/317-238-bonis-ave-e7341996,820000,317 - 238 Bonis Ave,3,1,2,1200-1399,E7341996,condo_apartment,Bonis Ave,Tam O'Shanter-Sullivan,Toronto,2024-02-05
https://torontocondoteam.ca/ph05-15-fort-york-blvd-c6811640,3775000,Ph05 - 15 Fort York Blvd,3,0,3,2250-2499,C6811640,condo_apartment,Ph05 - 15 Fort York Blvd,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/302-1-falaise-rd-e7300468,498000,302 - 1 Falaise Rd,1,1,1,500-599,E7300468,condo_apartment,Falaise Rd,West Hill,Toronto,2024-02-05
https://torontocondoteam.ca/1211-150-alton-towers-circ-e7027090,680000,1211 - 150 Alton Towers Circ,2,1,2,1200-1399,E7027090,condo_apartment,Alton Towers Circ,Milliken,Toronto,2024-02-05
https://torontocondoteam.ca/213-38-forest-manor-rd-c7354572,749000,213 - 38 Forest Manor Rd,2,1,2,800-899,C7354572,condo_apartment,Forest Manor Rd,Henry Farm,Toronto,2024-02-05
https://torontocondoteam.ca/405-2119-lake-shore-blvd-w-w7286964,669000,405 - 2119 Lake Shore Blvd W,1,1,2,800-899,W7286964,condo_apartment,Lake Shore Blvd W,Mimico,Toronto,2024-02-05
https://torontocondoteam.ca/2803-60-town-centre-crt-e7214918,599000,2803 - 60 Town Centre Crt,1,1,1,600-699,E7214918,condo_apartment,Town Centre Crt,Bendale,Toronto,2024-02-05
https://torontocondoteam.ca/2219-238-bonis-ave-e7214958,738000,2219 - 238 Bonis Ave,2,1,2,900-999,E7214958,condo_apartment,Bonis Ave,Tam O'Shanter-Sullivan,Toronto,2024-02-05
https://torontocondoteam.ca/g8-7-kenaston-gdns-c7027214,684800,G8 - 7 Kenaston Gdns,1,1,1,600-699,C7027214,condo_apartment,G8 - 7 Kenaston Gdns,Bayview Village,Toronto,2024-02-05
https://torontocondoteam.ca/620-1030-king-st-w-c7023006,910000,620 - 1030 King St W,2,1,2,700-799,C7023006,condo_apartment,King St W,Niagara,Toronto,2024-02-05
https://torontocondoteam.ca/2206-48-power-st-c7344758,599000,2206 - 48 Power St,1,1,1,500-599,C7344758,condo_apartment,Power St,Moss Park,Toronto,2024-02-05
https://torontocondoteam.ca/308-160-flemington-rd-w6818186,565900,308 - 160 Flemington Rd,1,1,1,500-599,W6818186,condo_apartment,Flemington Rd,Yorkdale-Glen Park,Toronto,2024-02-05
https://torontocondoteam.ca/923-21-nelson-st-c7026772,575000,923 - 21 Nelson St,1,0,1,600-699,C7026772,condo_apartment,Nelson St,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/912-85-wood-st-c7324946,799000,912 - 85 Wood St,2,0,1,600-699,C7324946,condo_apartment,Wood St,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/1503-1346-danforth-rd-e6790286,599999,1503 - 1346 Danforth Rd,2,0,2,700-799,E6790286,condo_apartment,Danforth Rd,Eglinton East,Toronto,2024-02-05
https://torontocondoteam.ca/705-812-burnhamthorpe-rd-w7028174,698999,705 - 812 Burnhamthorpe Rd,3,0,2,1200-1399,W7028174,condo_apartment,Burnhamthorpe Rd,Markland Wood,Toronto,2024-02-05
https://torontocondoteam.ca/w1203-565-wilson-ave-c7266298,718000,W1203 - 565 Wilson Ave,1,1,1,700-799,C7266298,condo_apartment,W1203 - 565 Wilson Ave,Clanton Park,Toronto,2024-02-05
https://torontocondoteam.ca/2415-251-jarvis-st-c7341762,579990,2415 - 251 Jarvis St,1,1,1,500-599,C7341762,condo_apartment,Jarvis St,Moss Park,Toronto,2024-02-05
https://torontocondoteam.ca/1020-270-dufferin-st-w7377226,599900,1020 - 270 Dufferin St,1,0,1,500-599,W7377226,condo_apartment,Dufferin St,South Parkdale,Toronto,2024-02-05
https://torontocondoteam.ca/211-1250-bridletowne-circ-s-e7027696,579000,211 - 1250 Bridletowne Circ S,2,0,1,900-999,E7027696,condo_apartment,Bridletowne Circ S,L'Amoreaux,Toronto,2024-02-05
https://torontocondoteam.ca/806-135-east-liberty-st-c7372010,699999,806 - 135 East Liberty St,1,1,1,600-699,C7372010,condo_apartment,East Liberty St,Niagara,Toronto,2024-02-05
https://torontocondoteam.ca/318-20-southport-st-w7389508,779900,318 - 20 Southport St,2,1,2,1000-1199,W7389508,condo_apartment,Southport St,High Park-Swansea,Toronto,2024-02-05
https://torontocondoteam.ca/343-8-telegram-mews-dr-c7029388,988000,343 - 8 Telegram Mews Dr,2,1,2,900-999,C7029388,condo_apartment,Telegram Mews Dr,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/343-8-telegram-mews-c7346612,988000,343 - 8 Telegram Mews,2,1,2,900-999,C7346612,condo_apartment,Telegram Mews,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/902-68-canterbury-pl-c7373146,799900,902 - 68 Canterbury Pl,2,0,2,800-899,C7373146,condo_apartment,Canterbury Pl,Willowdale West,Toronto,2024-02-05
https://torontocondoteam.ca/905-21-hillcrest-ave-c7003538,705000,905 - 21 Hillcrest Ave,1,1,1,600-699,C7003538,condo_apartment,Hillcrest Ave,Willowdale East,Toronto,2024-02-05
https://torontocondoteam.ca/93b-douglas-cres-c6737930,630000,93B Douglas Cres,2,0,1,900-999,C6737930,condo_apartment,B Douglas Cres,Leaside,Toronto,2024-02-05
https://torontocondoteam.ca/3502-19-western-battery-rd-e-c7329062,659900,3502 - 19 Western Battery Rd E,1,1,2,600-699,C7329062,condo_apartment,Western Battery Rd E,Niagara,Toronto,2024-02-05
https://torontocondoteam.ca/3101-628-fleet-st-c6777274,1269000,3101 - 628 Fleet St,2,1,2,1200-1399,C6777274,condo_apartment,Fleet St,Niagara,Toronto,2024-02-05
https://torontocondoteam.ca/201-115-richmond-st-e-c7324292,545000,201 - 115 Richmond St E,1,0,1,700-799,C7324292,condo_apartment,Richmond St E,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/906-11-thorncliffe-park-dr-c7327008,665000,906 - 11 Thorncliffe Park Dr,2,0,2,900-999,C7327008,condo_apartment,Thorncliffe Park Dr,Thorncliffe Park,Toronto,2024-02-05
https://torontocondoteam.ca/3702-224-king-st-w-c7226600,1415000,3702 - 224 King St W,3,0,2,1000-1199,C7226600,condo_apartment,King St W,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/2305-1470-midland-ave-e6717768,494999,2305 - 1470 Midland Ave,1,0,1,600-699,E6717768,condo_apartment,Midland Ave,Dorset Park,Toronto,2024-02-05
https://torontocondoteam.ca/503-15-maitland-pl-c7308908,630000,503 - 15 Maitland Pl,1,1,1,800-899,C7308908,condo_apartment,Maitland Pl,Cabbagetown-South St. James Town,Toronto,2024-02-05
https://torontocondoteam.ca/6301-30-shore-breeze-dr-w6661130,699999,6301 - 30 Shore Breeze Dr,1,1,1,600-699,W6661130,condo_apartment,Shore Breeze Dr,Mimico,Toronto,2024-02-05
https://torontocondoteam.ca/2302-710-humberwood-blvd-w7359278,609900,2302 - 710 Humberwood Blvd,2,0,2,800-899,W7359278,condo_apartment,Humberwood Blvd,West Humber-Clairville,Toronto,2024-02-05
https://torontocondoteam.ca/412-115-bonis-ave-e6759602,385000,412 - 115 Bonis Ave,1,1,1,700-799,E6759602,condo_apartment,Bonis Ave,Tam O'Shanter-Sullivan,Toronto,2024-02-05
https://torontocondoteam.ca/372-209-fort-york-blvd-c7028362,564900,372 - 209 Fort York Blvd,1,0,1,500-599,C7028362,condo_apartment,Fort York Blvd,Niagara,Toronto,2024-02-05
https://torontocondoteam.ca/4107-42-charles-st-e-c7026132,599000,4107 - 42 Charles St E,0,0,1,0-499,C7026132,condo_apartment,Charles St E,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/1310-89-mcgill-st-s-c7335116,629900,1310 - 89 Mcgill St,1,0,1,0-499,C7335116,condo_apartment,Mcgill St,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/508-188-fairview-mall-dr-c6770304,699000,508 - 188 Fairview Mall Dr,2,1,2,700-799,C6770304,condo_apartment,Fairview Mall Dr,Don Valley Village,Toronto,2024-02-05
https://torontocondoteam.ca/1766-60-ann-oreilly-rd-c6785466,629900,1766 - 60 Ann O'reilly Rd,1,1,1,500-599,C6785466,condo_apartment,Ann O'reilly Rd,Henry Farm,Toronto,2024-02-05
https://torontocondoteam.ca/2501-33-shore-breeze-dr-w7347582,725000,2501 - 33 Shore Breeze Dr,1,1,1,700-799,W7347582,condo_apartment,Shore Breeze Dr,Mimico,Toronto,2024-02-05
https://torontocondoteam.ca/1501-380-dixon-rd-w7331900,450000,1501 - 380 Dixon Rd,2,0,1,1000-1199,W7331900,condo_apartment,Dixon Rd,Kingsview Village-The Westway,Toronto,2024-02-05
https://torontocondoteam.ca/703-55-harrison-garden-blvd-c6782122,660000,703 - 55 Harrison Garden Blvd,1,1,1,700-799,C6782122,condo_apartment,Harrison Garden Blvd,Willowdale East,Toronto,2024-02-05
https://torontocondoteam.ca/901-20-shore-breeze-dr-w7263838,599888,901 - 20 Shore Breeze Dr,1,0,1,500-599,W7263838,condo_apartment,Shore Breeze Dr,Mimico,Toronto,2024-02-05
https://torontocondoteam.ca/3806-38-grenville-st-c7002042,1028000,3806 - 38 Grenville St,2,1,2,800-899,C7002042,condo_apartment,Grenville St,Bay Street Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/701-50-bruyeres-mews-c6797790,539990,701 - 50 Bruyeres Mews,1,0,1,500-599,C6797790,condo_apartment,Bruyeres Mews,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/2401-18-graydon-hall-dr-c7340578,599900,2401 - 18 Graydon Hall Dr,1,1,1,600-699,C7340578,condo_apartment,Graydon Hall Dr,Parkwoods-Donalda,Toronto,2024-02-05
https://torontocondoteam.ca/3202-50-ordnance-st-c7377942,648888,3202 - 50 Ordnance St,1,1,1,600-699,C7377942,condo_apartment,Ordnance St,Niagara,Toronto,2024-02-05
https://torontocondoteam.ca/220-1190-dundas-st-e-e7382288,738888,220 - 1190 Dundas St E,2,1,2,700-799,E7382288,condo_apartment,Dundas St E,South Riverdale,Toronto,2024-02-05
https://torontocondoteam.ca/634-250-manitoba-st-w7384254,779000,634 - 250 Manitoba St,1,0,2,700-799,W7384254,condo_apartment,Manitoba St,Mimico,Toronto,2024-02-05
https://torontocondoteam.ca/634-250-manitoba-st-s-w6801344,779000,634 - 250 Manitoba St S,1,0,2,700-799,W6801344,condo_apartment,Manitoba St S,Mimico,Toronto,2024-02-05
https://torontocondoteam.ca/n609-35-rolling-mills-rd-n-c7317408,1129000,609 - 35 Rolling Mills Rd,3,0,2,900-999,C7317408,condo_apartment,Rolling Mills Rd,Waterfront Communities C8,Toronto,2024-02-05
https://torontocondoteam.ca/815-297-college-st-c6686044,735000,815 - 297 College St,1,1,1,500-599,C6686044,condo_apartment,College St,Kensington-Chinatown,Toronto,2024-02-05
https://torontocondoteam.ca/514-15-lower-jarvis-st-n-c7242672,468500,514 - 15 Lower Jarvis St N,1,0,1,0-499,C7242672,condo_apartment,Lower Jarvis St N,Waterfront Communities C8,Toronto,2024-02-05
https://torontocondoteam.ca/508-105-the-queensway-w7266700,510000,508 - 105 The Queensway,1,0,1,0-499,W7266700,condo_apartment,The Queensway,High Park-Swansea,Toronto,2024-02-05
https://torontocondoteam.ca/106-20-edgecliffe-gfwy-c7333618,659900,106 - 20 Edgecliffe Gfwy,3,0,2,1000-1199,C7333618,condo_apartment,Edgecliffe Gfwy,Flemingdon Park,Toronto,2024-02-05
https://torontocondoteam.ca/509-1320-islington-ave-w7000830,729900,509 - 1320 Islington Ave,2,0,2,900-999,W7000830,condo_apartment,Islington Ave,Islington-City Centre West,Toronto,2024-02-05
https://torontocondoteam.ca/1405-25-richmond-st-e-c6784688,1155000,1405 - 25 Richmond St E,2,1,2,800-899,C6784688,condo_apartment,Richmond St E,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/505-3563-lake-shore-blvd-w-w6810170,650000,505 - 3563 Lake Shore Blvd W,1,1,1,700-799,W6810170,condo_apartment,Lake Shore Blvd W,Long Branch,Toronto,2024-02-05
https://torontocondoteam.ca/2109-28-wellesley-st-e-c7035498,875000,2109 - 28 Wellesley St E,2,0,1,600-699,C7035498,condo_apartment,Wellesley St E,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/522-1-old-mill-dr-w7280216,699999,522 - 1 Old Mill Dr,1,0,1,600-699,W7280216,condo_apartment,Old Mill Dr,High Park-Swansea,Toronto,2024-02-05
https://torontocondoteam.ca/4702-45-charles-st-e-c7248382,928000,4702 - 45 Charles St E,2,0,2,700-799,C7248382,condo_apartment,Charles St E,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/6310-7-grenville-st-c7285786,1748888,6310 - 7 Grenville St,3,1,2,1200-1399,C7285786,condo_apartment,Grenville St,Bay Street Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/5505-180-university-ave-c7285790,1348888,5505 - 180 University Ave,1,0,1,800-899,C7285790,condo_apartment,University Ave,Bay Street Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/5611-197-yonge-st-c7310954,799999,5611 - 197 Yonge St,1,1,1,600-699,C7310954,condo_apartment,Yonge St,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/406-25-carlton-st-c7239444,659100,406 - 25 Carlton St,1,1,1,600-699,C7239444,condo_apartment,Carlton St,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/706-39-queens-quay-e-c7020172,849000,706 - 39 Queens Quay E,1,1,1,700-799,C7020172,condo_apartment,Queens Quay E,Waterfront Communities C8,Toronto,2024-02-05
https://torontocondoteam.ca/617-100-dundalk-dr-e7260230,541000,617 - 100 Dundalk Dr,2,0,1,700-799,E7260230,condo_apartment,Dundalk Dr,Dorset Park,Toronto,2024-02-05
https://torontocondoteam.ca/415-50-thomas-riley-dr-w6778976,599900,415 - 50 Thomas Riley Dr,1,1,1,600-699,W6778976,condo_apartment,Thomas Riley Dr,Islington-City Centre West,Toronto,2024-02-05
https://torontocondoteam.ca/1709-2045-lake-shore-blvd-w-w7276938,1578888,1709 - 2045 Lake Shore Blvd W,3,0,3,1800-1999,W7276938,condo_apartment,Lake Shore Blvd W,Mimico,Toronto,2024-02-05
https://torontocondoteam.ca/608-525-wilson-ave-c7337858,589900,608 - 525 Wilson Ave,1,1,1,600-699,C7337858,condo_apartment,Wilson Ave,Clanton Park,Toronto,2024-02-05
https://torontocondoteam.ca/706-1607-eglinton-ave-w-c7002768,629000,706 - 1607 Eglinton Ave W,1,1,1,600-699,C7002768,condo_apartment,Eglinton Ave W,Oakwood Village,Toronto,2024-02-05
https://torontocondoteam.ca/2002-15-greenview-ave-c6771334,735000,2002 - 15 Greenview Ave,1,1,1,700-799,C6771334,condo_apartment,Greenview Ave,Newtonbrook West,Toronto,2024-02-05
https://torontocondoteam.ca/805e-36-lisgar-st-c7028308,455000,805E - 36 Lisgar St,1,0,1,0-499,C7028308,condo_apartment,E - 36 Lisgar St,Little Portugal,Toronto,2024-02-05
https://torontocondoteam.ca/701-27-rean-dr-c6751716,598000,701 - 27 Rean Dr,1,0,1,700-799,C6751716,condo_apartment,Rean Dr,Bayview Village,Toronto,2024-02-05
https://torontocondoteam.ca/114-2300-st-clair-ave-w-w7308620,750000,114 - 2300 St Clair Ave W,1,1,2,700-799,W7308620,condo_apartment,St Clair Ave W,Junction Area,Toronto,2024-02-05
https://torontocondoteam.ca/1105-3077-weston-rd-w6759010,549000,1105 - 3077 Weston Rd,2,0,2,900-999,W6759010,condo_apartment,Weston Rd,Humberlea-Pelmo Park W5,Toronto,2024-02-05
https://torontocondoteam.ca/1016-135-village-green-sq-e7391896,638888,1016 - 135 Village Green Sq,1,1,1,700-799,E7391896,condo_apartment,Village Green Sq,Agincourt South-Malvern West,Toronto,2024-02-05
https://torontocondoteam.ca/805-3220-sheppard-ave-e-e6784060,629999,805 - 3220 Sheppard Ave E,1,0,1,500-599,E6784060,condo_apartment,Sheppard Ave E,Tam O'Shanter-Sullivan,Toronto,2024-02-05
https://torontocondoteam.ca/410-158-front-st-e-c7379982,849900,410 - 158 Front St E,2,0,2,700-799,C7379982,condo_apartment,Front St E,Waterfront Communities C8,Toronto,2024-02-05
https://torontocondoteam.ca/602-409-bloor-st-e-c7294976,899000,602 - 409 Bloor St E,2,2,2,1200-1399,C7294976,condo_apartment,Bloor St E,Church-Yonge Corridor,Toronto,2024-02-05
https://torontocondoteam.ca/1001-28-empress-ave-c7387266,598000,1001 - 28 Empress Ave,1,0,1,600-699,C7387266,condo_apartment,Empress Ave,Willowdale East,Toronto,2024-02-05
https://torontocondoteam.ca/512w-500-queens-quay-w-c7019240,649900,512W - 500 Queens Quay W,1,0,1,600-699,C7019240,condo_apartment,W - 500 Queens Quay W,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/1724-525-adelaide-st-w-c7385402,688000,1724 - 525 Adelaide St W,1,0,1,500-599,C7385402,condo_apartment,Adelaide St W,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/101-20-orchid-place-dr-e7229444,499000,101 - 20 Orchid Place Dr,1,0,1,500-599,E7229444,condo_apartment,Orchid Place Dr,Malvern,Toronto,2024-02-05
https://torontocondoteam.ca/1809-20-tubman-ave-c7338274,799000,1809 - 20 Tubman Ave,2,0,2,800-899,C7338274,condo_apartment,Tubman Ave,Regent Park,Toronto,2024-02-05
https://torontocondoteam.ca/1212-80-john-st-c7026616,1439000,1212 - 80 John St,2,1,2,1200-1399,C7026616,condo_apartment,John St,Waterfront Communities C1,Toronto,2024-02-05
https://torontocondoteam.ca/2507-2121-lake-shore-blvd-w-w7214952,1249999,2507 - 2121 Lake Shore Blvd W,2,1,2,1000-1199,W7214952,condo_apartment,Lake Shore Blvd W,Mimico,Toronto,2024-02-05
https://torontocondoteam.ca/1001-15-baseball-pl-e6754588,850000,1001 - 15 Baseball Pl,2,0,2,700-799,E6754588,condo_apartment,Baseball Pl,South Riverdale,Toronto,2024-02-05
https://torontocondoteam.ca/102-7-lorraine-dr-c7005262,629000,102 - 7 Lorraine Dr,2,0,2,700-799,C7005262,condo_apartment,Lorraine Dr,Willowdale West,Toronto,2024-02-05
