url,address,price,baths,beds,dens,street,neighbourhood,city,area,mls_id,property_type,date_scraped
https://niagara-on-the-lake.listing.ca/6-circle-st.X7254316.htm#9q-5sd,6 Circle St,1398900,4,3,1,Circle St,not_provided,Niagara-on-the-Lake,Other,X7254316,detached_home,2024-01-30
https://hamilton.listing.ca/61-aquasanta-cres.X7254298.htm#9q-5se,61 Aquasanta Cres,1499000,4,4,0,Aquasanta Cres,Ryckmans,Hamilton,Other,X7254298,detached_home,2024-01-30
https://meaford.listing.ca/80-parklane-cres.X7254120.htm#9q-5sf,80 Parklane Cres,734900,2,2,1,Parklane Cres,Meaford,Meaford,Other,X7254120,detached_home,2024-01-30
https://kawartha-lakes.listing.ca/844-eldon-rd.X7253694.htm#9q-5sg,844 Eldon Rd,899900,2,3,1,Eldon Rd,Oakwood,Kawartha Lakes,Other,X7253694,detached_home,2024-01-30
https://hamilton.listing.ca/181-broadway-ave.X7253682.htm#9q-5sh,181 Broadway Ave,959000,4,7,2,Broadway Ave,Ainslie Wood,Hamilton,Other,X7253682,detached_home,2024-01-30
https://madoc.listing.ca/52-livingwood-cres.X7253364.htm#9q-5si,52 Livingwood Cres,699900,2,3,0,Livingwood Cres,not_provided,Madoc,Other,X7253364,detached_home,2024-01-30
https://kingston.listing.ca/68-regent-st.X7253210.htm#9q-5sj,68 Regent St,799000,2,2,1,Regent St,not_provided,Kingston,Other,X7253210,detached_home,2024-01-30
https://windsor.listing.ca/962-bellagio-dr.X7252912.htm#9q-5sk,962 Bellagio Dr,699900,2,3,2,Bellagio Dr,not_provided,Windsor,Other,X7252912,detached_home,2024-01-30
https://hamilton.listing.ca/27-ben-tirran-cres.X7252856.htm#9q-5sl,27 Ben Tirran Cres,974997,3,3,0,Ben Tirran Cres,Stoney Creek,Hamilton,Other,X7252856,detached_home,2024-01-30
https://minden-hills.listing.ca/1064-green-gables-rd.X7252760.htm#9q-5sm,1064 Green Gables Rd,1699900,3,3,0,Green Gables Rd,not_provided,Minden Hills,Other,X7252760,detached_home,2024-01-30
https://belleville.listing.ca/107-countrycharm-dr.X7252362.htm#9q-5sn,107 Countrycharm Dr,1599999,4,2,3,Countrycharm Dr,not_provided,Belleville,Other,X7252362,detached_home,2024-01-30
https://kitchener.listing.ca/97-century-hill-dr.X7252064.htm#9q-5so,97 Century Hill Dr,869000,2,3,0,Century Hill Dr,not_provided,Kitchener,Other,X7252064,detached_home,2024-01-30
https://mississauga.listing.ca/4628-owl-circ.W7255082.htm#9q-5sp,4628 Owl Circ,1475000,4,4,1,Owl Circ,Hurontario,Mississauga,Peel Region,W7255082,detached_home,2024-01-30
https://caledon.listing.ca/20-tweedhill-ave.W7254712.htm#9q-5sq,20 Tweedhill Ave,1950000,5,5,0,Tweedhill Ave,Rural Caledon,Caledon,Peel Region,W7254712,detached_home,2024-01-30
https://burlington.listing.ca/940-shadeland-ave.W7254464.htm#9q-5sr,940 Shadeland Ave,1739000,4,3,1,Shadeland Ave,LaSalle,Burlington,Halton Region,W7254464,detached_home,2024-01-30
https://burlington.listing.ca/2196-new-st.W7254244.htm#9q-5ss,2196 New St,1699000,5,4,1,New St,Brant,Burlington,Halton Region,W7254244,detached_home,2024-01-30
https://halton-hills.listing.ca/13184-10-sdrd.W7253850.htm#9q-5st,13184 10 Sdrd,2499900,2,3,0,10 Sdrd,Rural Halton Hills,Halton Hills,Halton Region,W7253850,detached_home,2024-01-30
https://caledon.listing.ca/6-inglenook-crt.W7253004.htm#9q-5su,6 Inglenook Crt,2798000,5,4,0,Inglenook Crt,Inglewood,Caledon,Peel Region,W7253004,detached_home,2024-01-30
https://milton.listing.ca/1462-kitchen-crt.W7252766.htm#9q-5sv,1462 Kitchen Crt,1480000,3,4,0,Kitchen Crt,Walker,Milton,Halton Region,W7252766,detached_home,2024-01-30
https://south-frontenac.listing.ca/11-colescott-lane.X7246518.htm#9q-5sw,11 Colescott Lane,629500,2,2,0,Colescott Lane,not_provided,South Frontenac,Other,X7246518,detached_home,2024-01-30
https://rideau-lakes.listing.ca/338-moulton-farm-lane.X7220780.htm#9q-5sx,338 Moulton Farm Lane,899000,2,2,0,Moulton Farm Lane,not_provided,Rideau Lakes,Other,X7220780,detached_home,2024-01-30
https://innisfil.listing.ca/2726-9th-line.N7254742.htm#9q-5sy,2726 9th Line,1999900,4,4,0,9th Line,Rural Innisfil,Innisfil,Other,N7254742,detached_home,2024-01-30
https://east-gwillimbury.listing.ca/189-thomson-dr.N7254440.htm#9q-5sz,189 Thomson Dr,1880000,5,4,0,Thomson Dr,Holland Landing,East Gwillimbury,York Region,N7254440,detached_home,2024-01-30
https://vaughan.listing.ca/175-canada-dr.N7254148.htm#9q-5t0,175 Canada Dr,1588800,4,4,0,Canada Dr,Vellore Village,Vaughan,York Region,N7254148,detached_home,2024-01-30
https://georgina.listing.ca/23772-highway-48-n-a.N7253900.htm#9q-5t1,23772 Highway 48 N/A,1499000,1,3,0,Highway 48 N/A,Baldwin,Georgina,York Region,N7253900,detached_home,2024-01-30
https://king.listing.ca/103-carmichael-cres.N7253800.htm#9q-5t2,103 Carmichael Cres,5549000,7,5,0,Carmichael Cres,King City,King,York Region,N7253800,detached_home,2024-01-30
https://brock.listing.ca/35-ball-ave.N7253720.htm#9q-5t3,35 Ball Ave,899900,3,2,1,Ball Ave,Rural Brock,Brock,Durham Region,N7253720,detached_home,2024-01-30
https://georgina.listing.ca/66-edith-st.N7252172.htm#9q-5t4,66 Edith St,789000,2,2,1,Edith St,Sutton & Jackson's Point,Georgina,York Region,N7252172,detached_home,2024-01-30
https://toronto.listing.ca/1678-eglinton-ave.W7252432.htm#9q-5t5,1678 Eglinton Ave,1150000,5,8,0,Eglinton Ave,Briar Hill-Belgravia,Toronto,Toronto,W7252432,detached_home,2024-01-30
https://wasaga-beach.listing.ca/1317-river-rd.S7255250.htm#9q-5t6,1317 River Rd,998000,2,4,0,River Rd,Wasaga Beach,Wasaga Beach,Other,S7255250,detached_home,2024-01-30
https://barrie.listing.ca/12-dufferin-st-1-2-c.S7254908.htm#9q-5t7,"12 Dufferin St 1, 2, C",839900,3,4,1,Dufferin St,Sanford,Barrie,Other,S7254908,detached_home,2024-01-30
https://tiny.listing.ca/49-melissa-lane.S7254426.htm#9q-5t8,49 Melissa Lane,3999998,5,4,3,Melissa Lane,Rural Tiny,Tiny,Other,S7254426,detached_home,2024-01-30
https://springwater.listing.ca/1-pierce-crt.S7254336.htm#9q-5t9,1 Pierce Crt,3249900,6,4,2,Pierce Crt,Midhurst,Springwater,Other,S7254336,detached_home,2024-01-30
https://tiny.listing.ca/697-lafontaine-rd.S7253550.htm#9q-5ta,697 Lafontaine Rd,2650000,4,3,3,Lafontaine Rd,Rural Tiny,Tiny,Other,S7253550,detached_home,2024-01-30
https://ajax.listing.ca/7-leggett-dr.E7254232.htm#9q-5tb,7 Leggett Dr,1220992,3,4,0,Leggett Dr,Northeast Ajax,Ajax,Durham Region,E7254232,detached_home,2024-01-30
