url,address,price,baths,beds,dens,street,neighbourhood,city,area,mls_id,property_type,date_scraped
https://carlow-mayo.listing.ca/123-kuno-rd.X7374790.htm#9q-34s,123 Kuno Rd,775000,2,3,0,Kuno Rd,not_provided,Carlow/Mayo,Other,X7374790,detached_home,2024-01-30
https://cramahe.listing.ca/430-tobacco-rd.X7374724.htm#9q-34t,430 Tobacco Rd,649000,2,2,1,Tobacco Rd,Rural Cramahe,Cramahe,Other,X7374724,detached_home,2024-01-30
https://port-hope.listing.ca/4896-county-rd-2.X7374686.htm#9q-34u,4896 County Rd 2,1125000,3,4,0,County Rd,Rural Port Hope,Port Hope,Other,X7374686,detached_home,2024-01-30
https://highlands-east.listing.ca/18647-highway-118-n-a.X7374656.htm#9q-34v,18647 Highway 118 N/A,299000,1,3,0,Highway 118 N/A,not_provided,Highlands East,Other,X7374656,detached_home,2024-01-30
https://port-hope.listing.ca/277-ridout-st.X7374594.htm#9q-34w,277 Ridout St,935000,3,2,1,Ridout St,Port Hope,Port Hope,Other,X7374594,detached_home,2024-01-30
https://havelock-belmont-methuen.listing.ca/22-fire-route-18a.X7374496.htm#9q-34x,22 Fire Route 18A,799000,2,3,0,Fire Route 18A,Rural Havelock-Belmont-Methuen,Havelock-Belmont-Methuen,Other,X7374496,detached_home,2024-01-30
https://hamilton.listing.ca/133-wellington-st.X7374430.htm#9q-34y,133 Wellington St,999900,7,8,4,Wellington St,Beasley,Hamilton,Other,X7374430,detached_home,2024-01-30
https://kawartha-lakes.listing.ca/12-cook-st.X7343194.htm#9q-34z,12 Cook St,674900,2,2,1,Cook St,Lindsay,Kawartha Lakes,Other,X7343194,detached_home,2024-01-30
https://milton.listing.ca/7126-guelph-line.W7375110.htm#9q-350,7126 Guelph Line,1900000,2,3,0,Guelph Line,Campbellville,Milton,Halton Region,W7375110,detached_home,2024-01-30
https://burlington.listing.ca/2220-sandringham-dr.W7307500.htm#9q-351,2220 Sandringham Dr,1329900,4,4,1,Sandringham Dr,Brant Hills,Burlington,Halton Region,W7307500,detached_home,2024-01-30
https://barrie.listing.ca/50-patton-rd.S7376300.htm#9q-352,50 Patton Rd,689990,2,3,0,Patton Rd,Painswick North,Barrie,Other,S7376300,detached_home,2024-01-30
https://barrie.listing.ca/48-patrick-dr.S7376210.htm#9q-353,48 Patrick Dr,1149900,4,4,0,Patrick Dr,Painswick South,Barrie,Other,S7376210,detached_home,2024-01-30
https://barrie.listing.ca/40-red-oak-dr.S7375848.htm#9q-354,40 Red Oak Dr,769000,2,1,1,Red Oak Dr,Holly,Barrie,Other,S7375848,detached_home,2024-01-30
https://springwater.listing.ca/31-pinery-dr.S7375676.htm#9q-355,31 Pinery Dr,1549900,3,2,2,Pinery Dr,Anten Mills,Springwater,Other,S7375676,detached_home,2024-01-30
https://wasaga-beach.listing.ca/15-awenda-ave.S7375552.htm#9q-356,15 Awenda Ave,549000,2,3,0,Awenda Ave,Wasaga Beach,Wasaga Beach,Other,S7375552,detached_home,2024-01-30
https://tay.listing.ca/2588-reeves-rd.S7375466.htm#9q-357,2588 Reeves Rd,490000,1,2,0,Reeves Rd,Victoria Harbour,Tay,Other,S7375466,detached_home,2024-01-30
https://collingwood.listing.ca/542-maple-st.S7374802.htm#9q-358,542 Maple St,549900,1,2,0,Maple St,Collingwood,Collingwood,Other,S7374802,detached_home,2024-01-30
https://wasaga-beach.listing.ca/17-74th-st.S7374760.htm#9q-359,17 74th St,599900,3,3,0,74th St,Wasaga Beach,Wasaga Beach,Other,S7374760,detached_home,2024-01-30
https://collingwood.listing.ca/117-stanley-st.S7374750.htm#9q-35a,117 Stanley St,1699000,3,2,3,Stanley St,Collingwood,Collingwood,Other,S7374750,detached_home,2024-01-30
https://springwater.listing.ca/3-cameron-st.S7374614.htm#9q-35b,3 Cameron St,1499000,5,2,2,Cameron St,Centre Vespra,Springwater,Other,S7374614,detached_home,2024-01-30
https://whitchurch-stouffville.listing.ca/3052-aurora-rd.N7376828.htm#9q-35c,3052 Aurora Rd,1999000,2,4,0,Aurora Rd,Rural Whitchurch-Stouffville,Whitchurch-Stouffville,York Region,N7376828,detached_home,2024-01-30
https://georgina.listing.ca/242-pefferlaw-rd.N7376748.htm#9q-35d,242 Pefferlaw Rd,529000,3,3,0,Pefferlaw Rd,Pefferlaw,Georgina,York Region,N7376748,detached_home,2024-01-30
https://whitchurch-stouffville.listing.ca/41-windsor-dr.N7376744.htm#9q-35e,41 Windsor Dr,790000,1,4,2,Windsor Dr,Rural Whitchurch-Stouffville,Whitchurch-Stouffville,York Region,N7376744,detached_home,2024-01-30
https://uxbridge.listing.ca/43-main-st.N7376698.htm#9q-35f,43 Main St,999900,3,4,0,Main St,Uxbridge,Uxbridge,Durham Region,N7376698,detached_home,2024-01-30
https://east-gwillimbury.listing.ca/4-kentledge-ave.N7376496.htm#9q-35g,4 Kentledge Ave,1398000,4,5,0,Kentledge Ave,Holland Landing,East Gwillimbury,York Region,N7376496,detached_home,2024-01-30
https://bradford-west-gwillimbury.listing.ca/89-wraggs-rd.N7376436.htm#9q-35h,89 Wraggs Rd,1899000,6,5,0,Wraggs Rd,Bond Head,Bradford West Gwillimbury,Other,N7376436,detached_home,2024-01-30
https://markham.listing.ca/250-church-st.N7375412.htm#9q-35i,250 Church St,4740000,6,6,0,Church St,Old Markham Village,Markham,York Region,N7375412,detached_home,2024-01-30
https://newmarket.listing.ca/579-pearson-st.N7375240.htm#9q-35j,579 Pearson St,1100000,3,3,0,Pearson St,Gorham-College Manor,Newmarket,York Region,N7375240,detached_home,2024-01-30
https://bradford-west-gwillimbury.listing.ca/2-grandview-cres.N7375222.htm#9q-35k,2 Grandview Cres,2299000,4,4,0,Grandview Cres,Bradford,Bradford West Gwillimbury,Other,N7375222,detached_home,2024-01-30
https://richmond-hill.listing.ca/45-kiwi-cres.N7375098.htm#9q-35l,45 Kiwi Cres,1599000,4,3,0,Kiwi Cres,Rouge Woods,Richmond Hill,York Region,N7375098,detached_home,2024-01-30
https://innisfil.listing.ca/2160-victoria-st.N7375040.htm#9q-35m,2160 Victoria St,799000,2,4,1,Victoria St,Stroud,Innisfil,Other,N7375040,detached_home,2024-01-30
https://bradford-west-gwillimbury.listing.ca/128-melbourne-dr.N7374666.htm#9q-35n,128 Melbourne Dr,1038800,2,3,2,Melbourne Dr,Bradford,Bradford West Gwillimbury,Other,N7374666,detached_home,2024-01-30
https://richmond-hill.listing.ca/24-dragonfly-ave.N7374636.htm#9q-35o,24 Dragonfly Ave,1699000,3,3,0,Dragonfly Ave,Rouge Woods,Richmond Hill,York Region,N7374636,detached_home,2024-01-30
https://aurora.listing.ca/87-weslock-cres.N7374622.htm#9q-35p,87 Weslock Cres,1589000,3,4,0,Weslock Cres,Bayview Northeast,Aurora,York Region,N7374622,detached_home,2024-01-30
https://newmarket.listing.ca/561-roeder-crt.N7374618.htm#9q-35q,561 Roeder Crt,1699900,4,4,0,Roeder Crt,Gorham-College Manor,Newmarket,York Region,N7374618,detached_home,2024-01-30
https://georgina.listing.ca/1-snooks-rd.N7376494.htm#9q-35r,1 Snooks Rd,675000,3,5,0,Snooks Rd,Sutton & Jackson's Point,Georgina,York Region,N7376494,detached_home,2024-01-30
https://markham.listing.ca/7-harvest-field-rd.N7376118.htm#9q-35s,7 Harvest Field Rd,1680000,4,4,0,Harvest Field Rd,Cornell,Markham,York Region,N7376118,detached_home,2024-01-30
https://richmond-hill.listing.ca/123-fern-valley-cres.N7237038.htm#9q-35t,123 Fern Valley Cres,2588000,3,4,1,Fern Valley Cres,Oak Ridges,Richmond Hill,York Region,N7237038,detached_home,2024-01-30
https://mapleton.listing.ca/67-carriage-crossing-n-a.X7311088.htm#9q-35u,67 Carriage Crossing N/A,995000,3,2,4,Carriage Crossing N/A,Drayton,Mapleton,Other,X7311088,detached_home,2024-01-30
https://toronto.listing.ca/149-gainsborough-rd.E7376484.htm#9q-35v,149 Gainsborough Rd,2599900,5,9,2,Gainsborough Rd,Woodbine Corridor,Toronto,Toronto,E7376484,detached_home,2024-01-30
https://toronto.listing.ca/644-rhodes-ave.E7376412.htm#9q-35w,644 Rhodes Ave,1888800,5,4,2,Rhodes Ave,Greenwood-Coxwell,Toronto,Toronto,E7376412,detached_home,2024-01-30
https://oshawa.listing.ca/237-beatty-ave.E7376176.htm#9q-35x,237 Beatty Ave,679000,2,3,0,Beatty Ave,Central,Oshawa,Durham Region,E7376176,detached_home,2024-01-30
https://toronto.listing.ca/18-shier-dr.E7375232.htm#9q-35y,18 Shier Dr,1099000,2,3,4,Shier Dr,Woburn,Toronto,Toronto,E7375232,detached_home,2024-01-30
https://toronto.listing.ca/481-guildwood-pkwy.E7374816.htm#9q-35z,481 Guildwood Pkwy,3880000,6,4,2,Guildwood Pkwy,Guildwood,Toronto,Toronto,E7374816,detached_home,2024-01-30
https://toronto.listing.ca/273-cornelius-pkwy.W7376852.htm#9q-360,273 Cornelius Pkwy,2990000,5,4,2,Cornelius Pkwy,Downsview-Roding-CFB,Toronto,Toronto,W7376852,detached_home,2024-01-30
https://caledon.listing.ca/17974-centreville-creek-rd.W7376768.htm#9q-361,17974 Centreville Creek Rd,4500000,5,5,1,Centreville Creek Rd,Rural Caledon,Caledon,Peel Region,W7376768,detached_home,2024-01-30
https://oakville.listing.ca/320-nautical-blvd.W7376690.htm#9q-362,320 Nautical Blvd,1779900,4,4,1,Nautical Blvd,Bronte West,Oakville,Halton Region,W7376690,detached_home,2024-01-30
https://orangeville.listing.ca/303-dogwood-st.W7376540.htm#9q-363,303 Dogwood St,799999,4,3,1,Dogwood St,Orangeville,Orangeville,Other,W7376540,detached_home,2024-01-30
https://burlington.listing.ca/5040-mount-nemo-cres.W7376474.htm#9q-364,5040 Mount Nemo Cres,5000000,6,4,1,Mount Nemo Cres,Rural Burlington,Burlington,Halton Region,W7376474,detached_home,2024-01-30
https://oakville.listing.ca/26-trafalgar-rd.W7376336.htm#9q-365,26 Trafalgar Rd,10750000,9,4,2,Trafalgar Rd,Old Oakville,Oakville,Halton Region,W7376336,detached_home,2024-01-30
https://oakville.listing.ca/2165-samway-rd.W7376074.htm#9q-366,2165 Samway Rd,1649900,2,3,2,Samway Rd,Bronte West,Oakville,Halton Region,W7376074,detached_home,2024-01-30
https://toronto.listing.ca/49-alicewood-crt.W7376008.htm#9q-367,49 Alicewood Crt,999000,3,3,0,Alicewood Crt,West Humber-Clairville,Toronto,Toronto,W7376008,detached_home,2024-01-30
https://brampton.listing.ca/115-eagleridge-dr.W7375962.htm#9q-368,115 Eagleridge Dr,1499000,4,4,2,Eagleridge Dr,Sandringham-Wellington,Brampton,Peel Region,W7375962,detached_home,2024-01-30
https://oakville.listing.ca/2165-havenbrook-rd.W7375680.htm#9q-369,2165 Havenbrook Rd,1799000,3,3,0,Havenbrook Rd,River Oaks,Oakville,Halton Region,W7375680,detached_home,2024-01-30
https://oakville.listing.ca/4289-regional-25-rd.W7375506.htm#9q-36a,4289 Regional 25 Rd,2999950,5,4,0,Regional 25 Rd,Rural Oakville,Oakville,Halton Region,W7375506,detached_home,2024-01-30
https://mississauga.listing.ca/292-laurentian-ave.W7375490.htm#9q-36b,292 Laurentian Ave,1525000,4,3,2,Laurentian Ave,Hurontario,Mississauga,Peel Region,W7375490,detached_home,2024-01-30
https://mississauga.listing.ca/632-kaiser-dr.W7375246.htm#9q-36c,632 Kaiser Dr,1539000,4,4,0,Kaiser Dr,Meadowvale Village,Mississauga,Peel Region,W7375246,detached_home,2024-01-30
https://mississauga.listing.ca/2059-kawartha-cres.W7375088.htm#9q-36d,2059 Kawartha Cres,2299900,4,3,1,Kawartha Cres,Sheridan,Mississauga,Peel Region,W7375088,detached_home,2024-01-30
https://brampton.listing.ca/21-northwood-dr.W7375012.htm#9q-36e,21 Northwood Dr,949900,2,3,0,Northwood Dr,Northwood Park,Brampton,Peel Region,W7375012,detached_home,2024-01-30
https://toronto.listing.ca/42-lockerbie-ave.W7375004.htm#9q-36f,42 Lockerbie Ave,1600000,3,4,2,Lockerbie Ave,Humberlea-Pelmo Park W4,Toronto,Toronto,W7375004,detached_home,2024-01-30
https://toronto.listing.ca/5-jerome-st.W7374982.htm#9q-36g,5 Jerome St,2599000,4,3,1,Jerome St,High Park North,Toronto,Toronto,W7374982,detached_home,2024-01-30
https://toronto.listing.ca/10-urbandale-ave.C7376384.htm#9q-36h,10 Urbandale Ave,2330000,2,3,0,Urbandale Ave,Newtonbrook East,Toronto,Toronto,C7376384,detached_home,2024-01-30
https://toronto.listing.ca/1566-mount-pleasant-rd.C7376328.htm#9q-36i,1566 Mount Pleasant Rd,2499000,4,3,0,Mount Pleasant Rd,Lawrence Park North,Toronto,Toronto,C7376328,detached_home,2024-01-30
https://milton.listing.ca/1014-holdsworth-cres.W7374830.htm#9q-36j,1014 Holdsworth Cres,1399000,3,4,0,Holdsworth Cres,Coates,Milton,Halton Region,W7374830,detached_home,2024-01-30
https://toronto.listing.ca/226-tavistock-rd.W7374792.htm#9q-36k,226 Tavistock Rd,1325000,4,4,0,Tavistock Rd,Downsview-Roding-CFB,Toronto,Toronto,W7374792,detached_home,2024-01-30
https://halton-hills.listing.ca/13-stewarttown-rd.W7374786.htm#9q-36l,13 Stewarttown Rd,1149000,2,2,1,Stewarttown Rd,Stewarttown,Halton Hills,Halton Region,W7374786,detached_home,2024-01-30
https://toronto.listing.ca/29-winsland-dr.W7374738.htm#9q-36m,29 Winsland Dr,1565000,3,3,1,Winsland Dr,Princess-Rosethorn,Toronto,Toronto,W7374738,detached_home,2024-01-30
https://burlington.listing.ca/503-martha-st.W7374592.htm#9q-36n,503 Martha St,1749000,3,4,0,Martha St,Brant,Burlington,Halton Region,W7374592,detached_home,2024-01-30
https://milton.listing.ca/2025-blacklock-st.W7374552.htm#9q-36o,2025 Blacklock St,1987000,3,4,0,Blacklock St,Brookville,Milton,Halton Region,W7374552,detached_home,2024-01-30
https://caledon.listing.ca/19919-winston-churchill-blvd.W7374474.htm#9q-36p,19919 Winston Churchill Blvd,2299000,4,3,0,Winston Churchill Blvd,Rural Caledon,Caledon,Peel Region,W7374474,detached_home,2024-01-30
https://toronto.listing.ca/135-rochester-ave.C7375024.htm#9q-36q,135 Rochester Ave,6780000,6,4,1,Rochester Ave,Bridle Path-Sunnybrook-York Mills,Toronto,Toronto,C7375024,detached_home,2024-01-30
https://toronto.listing.ca/623-vesta-dr.C7374588.htm#9q-36r,623 Vesta Dr,2499000,4,4,1,Vesta Dr,Forest Hill North,Toronto,Toronto,C7374588,detached_home,2024-01-30
https://toronto.listing.ca/70-dunraven-dr.W7374388.htm#9q-36s,70 Dunraven Dr,699000,0,0,0,Dunraven Dr,Keelesdale-Eglinton West,Toronto,Toronto,W7374388,detached_home,2024-01-30
https://brampton.listing.ca/14-action-dr.W7374312.htm#9q-36t,14 Action Dr,1699995,7,5,2,Action Dr,Northwest Brampton,Brampton,Peel Region,W7374312,detached_home,2024-01-30
https://brighton.listing.ca/47-elgin-st.X7374282.htm#9q-36u,47 Elgin St,524900,1,2,0,Elgin St,Brighton,Brighton,Other,X7374282,detached_home,2024-01-30
https://barrie.listing.ca/18-marcus-st.S7374400.htm#9q-36v,18 Marcus St,699900,2,3,0,Marcus St,Allandale,Barrie,Other,S7374400,detached_home,2024-01-30
https://barrie.listing.ca/161-sproule-dr.S7374384.htm#9q-36w,161 Sproule Dr,949800,4,6,3,Sproule Dr,Edgehill Drive,Barrie,Other,S7374384,detached_home,2024-01-30
https://brock.listing.ca/4-antioch-crt.N7374252.htm#9q-36x,4 Antioch Crt,1189900,3,3,0,Antioch Crt,Sunderland,Brock,Durham Region,N7374252,detached_home,2024-01-30
https://toronto.listing.ca/47-grant-st.E7374350.htm#9q-36y,47 Grant St,1550000,5,4,0,Grant St,South Riverdale,Toronto,Toronto,E7374350,detached_home,2024-01-30
https://st-catharines.listing.ca/1-murray-st.X7334134.htm#9q-36z,1 Murray St,629900,2,3,2,Murray St,not_provided,St. Catharines,Other,X7334134,detached_home,2024-01-30
