url,address,price,baths,beds,dens,street,neighbourhood,city,area,mls_id,property_type,date_scraped
https://bayham.listing.ca/56704-eden-line.X7334606.htm#9q-48t,56704 Eden Line,1749000,4,3,2,Eden Line,not_provided,Bayham,Other,X7334606,detached_home,2024-01-30
https://brantford.listing.ca/28-stauffer-st.X7334586.htm#9q-48u,28 Stauffer St,1099000,4,4,0,Stauffer St,not_provided,Brantford,Other,X7334586,detached_home,2024-01-30
https://trent-hills.listing.ca/398-grand-rd.X7334522.htm#9q-48v,398 Grand Rd,689000,3,4,1,Grand Rd,Campbellford,Trent Hills,Other,X7334522,detached_home,2024-01-30
https://owen-sound.listing.ca/206-6th-ave.X7334448.htm#9q-48w,206 6th Ave,587000,2,3,1,6th Ave,Owen Sound,Owen Sound,Other,X7334448,detached_home,2024-01-30
https://hamilton.listing.ca/26-hatton-dr.X7334390.htm#9q-48x,26 Hatton Dr,1125000,3,3,2,Hatton Dr,Ancaster,Hamilton,Other,X7334390,detached_home,2024-01-30
https://puslinch.listing.ca/23-whitcombe-way.X7334308.htm#9q-48y,23 Whitcombe Way,3398000,4,4,1,Whitcombe Way,Morriston,Puslinch,Other,X7334308,detached_home,2024-01-30
https://fort-erie.listing.ca/323-oxford-ave.X7334196.htm#9q-48z,323 Oxford Ave,524900,1,3,0,Oxford Ave,not_provided,Fort Erie,Other,X7334196,detached_home,2024-01-30
https://brantford.listing.ca/36-spring-st.X7334172.htm#9q-490,36 Spring St,775000,4,5,0,Spring St,not_provided,Brantford,Other,X7334172,detached_home,2024-01-30
https://niagara-falls.listing.ca/6542-january-dr.X7334160.htm#9q-491,6542 January Dr,1650000,3,4,0,January Dr,not_provided,Niagara Falls,Other,X7334160,detached_home,2024-01-30
https://hanover.listing.ca/579-10th-ave.X7334154.htm#9q-492,579 10th Ave,329000,1,3,0,10th Ave,Hanover,Hanover,Other,X7334154,detached_home,2024-01-30
https://niagara-falls.listing.ca/6566-drummond-rd.X7334152.htm#9q-493,6566 Drummond Rd,1889000,2,5,3,Drummond Rd,not_provided,Niagara Falls,Other,X7334152,detached_home,2024-01-30
https://niagara-falls.listing.ca/5119-maple-st.X7333926.htm#9q-494,5119 Maple St,549900,2,2,1,Maple St,not_provided,Niagara Falls,Other,X7333926,detached_home,2024-01-30
https://grey-highlands.listing.ca/307517-centre-line-a-n-a.X7333884.htm#9q-495,307517 Centre Line A N/A,749900,3,3,0,Centre Line A N/A,Rural Grey Highlands,Grey Highlands,Other,X7333884,detached_home,2024-01-30
https://kawartha-lakes.listing.ca/5-burrows-crt.X7333812.htm#9q-496,5 Burrows Crt,998900,4,4,0,Burrows Crt,Lindsay,Kawartha Lakes,Other,X7333812,detached_home,2024-01-30
https://west-lincoln.listing.ca/83-oakdale-blvd.X7333788.htm#9q-497,83 Oakdale Blvd,899000,3,3,1,Oakdale Blvd,not_provided,West Lincoln,Other,X7333788,detached_home,2024-01-30
https://toronto.listing.ca/54-butterworth-ave.E7335960.htm#9q-498,54 Butterworth Ave,1799000,5,4,2,Butterworth Ave,Oakridge,Toronto,Toronto,E7335960,detached_home,2024-01-30
https://ajax.listing.ca/87-rotherglen-rd.E7335818.htm#9q-499,87 Rotherglen Rd,999000,3,4,0,Rotherglen Rd,Central West,Ajax,Durham Region,E7335818,detached_home,2024-01-30
https://oshawa.listing.ca/152-marica-ave.E7335504.htm#9q-49a,152 Marica Ave,999000,3,4,0,Marica Ave,Centennial,Oshawa,Durham Region,E7335504,detached_home,2024-01-30
https://ajax.listing.ca/6-duckfield-cres.E7334944.htm#9q-49b,6 Duckfield Cres,1399000,4,4,0,Duckfield Cres,South East,Ajax,Durham Region,E7334944,detached_home,2024-01-30
https://oshawa.listing.ca/1145-stire-st.E7334910.htm#9q-49c,1145 Stire St,880800,4,3,0,Stire St,Pinecrest,Oshawa,Durham Region,E7334910,detached_home,2024-01-30
https://oshawa.listing.ca/212-doug-finney-st.E7334668.htm#9q-49d,212 Doug Finney St,1339999,4,4,0,Doug Finney St,Eastdale,Oshawa,Durham Region,E7334668,detached_home,2024-01-30
https://toronto.listing.ca/263-blantyre-ave.E7333880.htm#9q-49e,263 Blantyre Ave,3375000,5,3,1,Blantyre Ave,Birchcliffe-Cliffside,Toronto,Toronto,E7333880,detached_home,2024-01-30
https://richmond-hill.listing.ca/46-alpine-cres.N7336018.htm#9q-49f,46 Alpine Cres,2680000,5,4,1,Alpine Cres,Rouge Woods,Richmond Hill,York Region,N7336018,detached_home,2024-01-30
https://east-gwillimbury.listing.ca/17-betty-may-cres.N7335906.htm#9q-49g,17 Betty May Cres,1479000,4,4,0,Betty May Cres,Queensville,East Gwillimbury,York Region,N7335906,detached_home,2024-01-30
https://east-gwillimbury.listing.ca/45-kenneth-ross-bend.N7335834.htm#9q-49h,45 Kenneth Ross Bend,2148880,4,5,1,Kenneth Ross Bend,Sharon,East Gwillimbury,York Region,N7335834,detached_home,2024-01-30
https://vaughan.listing.ca/275-treelawn-blvd.N7335740.htm#9q-49i,275 Treelawn Blvd,3748888,6,4,1,Treelawn Blvd,Kleinburg,Vaughan,York Region,N7335740,detached_home,2024-01-30
https://vaughan.listing.ca/72-velmar-dr.N7335638.htm#9q-49j,72 Velmar Dr,1899900,5,3,1,Velmar Dr,East Woodbridge,Vaughan,York Region,N7335638,detached_home,2024-01-30
https://markham.listing.ca/44-peter-st.N7335506.htm#9q-49k,44 Peter St,1350000,2,3,4,Peter St,Old Markham Village,Markham,York Region,N7335506,detached_home,2024-01-30
https://whitchurch-stouffville.listing.ca/40-balson-blvd.N7335082.htm#9q-49l,40 Balson Blvd,1688000,3,4,1,Balson Blvd,Rural Whitchurch-Stouffville,Whitchurch-Stouffville,York Region,N7335082,detached_home,2024-01-30
https://king.listing.ca/27-burton-grve.N7334796.htm#9q-49m,27 Burton Grve,2975000,3,3,1,Burton Grve,King City,King,York Region,N7334796,detached_home,2024-01-30
https://new-tecumseth.listing.ca/6862-highway-9.N7334744.htm#9q-49n,6862 Highway 9,2899999,3,3,0,Highway 9,Rural New Tecumseth,New Tecumseth,Other,N7334744,detached_home,2024-01-30
https://richmond-hill.listing.ca/25-terracotta-cres.N7334626.htm#9q-49o,25 Terracotta Cres,2269900,5,5,0,Terracotta Cres,Jefferson,Richmond Hill,York Region,N7334626,detached_home,2024-01-30
https://vaughan.listing.ca/1-kimber-cres.N7334206.htm#9q-49p,1 Kimber Cres,2499000,8,5,1,Kimber Cres,East Woodbridge,Vaughan,York Region,N7334206,detached_home,2024-01-30
https://whitchurch-stouffville.listing.ca/3855-bethesda-sdrd.N7334156.htm#9q-49q,3855 Bethesda Sdrd,3200000,3,4,1,Bethesda Sdrd,Rural Whitchurch-Stouffville,Whitchurch-Stouffville,York Region,N7334156,detached_home,2024-01-30
https://king.listing.ca/81-humber-cres.N7334124.htm#9q-49r,81 Humber Cres,1849000,3,3,2,Humber Cres,King City,King,York Region,N7334124,detached_home,2024-01-30
https://brock.listing.ca/1680-hwy-7.N7334106.htm#9q-49s,1680 Hwy 7,1499000,4,3,2,Hwy 7,Sunderland,Brock,Durham Region,N7334106,detached_home,2024-01-30
https://collingwood.listing.ca/4-evergreen-rd.S7335592.htm#9q-49t,4 Evergreen Rd,2275000,3,4,2,Evergreen Rd,Collingwood,Collingwood,Other,S7335592,detached_home,2024-01-30
https://ramara.listing.ca/2597-lakeshore-dr.S7335358.htm#9q-49u,2597 Lakeshore Dr,679649,2,3,0,Lakeshore Dr,Brechin,Ramara,Other,S7335358,detached_home,2024-01-30
https://ramara.listing.ca/40-ridge-ave.S7335282.htm#9q-49v,40 Ridge Ave,1198649,4,4,0,Ridge Ave,Brechin,Ramara,Other,S7335282,detached_home,2024-01-30
https://ramara.listing.ca/43-paradise-blvd.S7335266.htm#9q-49w,43 Paradise Blvd,2439649,5,5,0,Paradise Blvd,Brechin,Ramara,Other,S7335266,detached_home,2024-01-30
https://barrie.listing.ca/130-berczy-st.S7334726.htm#9q-49x,130 Berczy St,699800,2,2,0,Berczy St,Codrington,Barrie,Other,S7334726,detached_home,2024-01-30
https://wasaga-beach.listing.ca/25-catamaran-dr.S7334652.htm#9q-49y,25 Catamaran Dr,694900,3,4,0,Catamaran Dr,Wasaga Beach,Wasaga Beach,Other,S7334652,detached_home,2024-01-30
https://clearview.listing.ca/11791-10-county-rd.S7334078.htm#9q-49z,11791 10 County Rd,799000,2,5,0,10 County Rd,Rural Clearview,Clearview,Other,S7334078,detached_home,2024-01-30
https://toronto.listing.ca/236-strathallan-wood.C7335130.htm#9q-4a0,236 Strathallan Wood,11888000,9,6,1,Strathallan Wood,Bedford Park-Nortown,Toronto,Toronto,C7335130,detached_home,2024-01-30
https://barrie.listing.ca/153-madelaine-dr.S7333874.htm#9q-4a1,153 Madelaine Dr,989000,4,4,1,Madelaine Dr,Painswick South,Barrie,Other,S7333874,detached_home,2024-01-30
https://toronto.listing.ca/205-finch-ave.C7334996.htm#9q-4a2,205 Finch Ave,2748000,2,4,2,Finch Ave,Willowdale West,Toronto,Toronto,C7334996,detached_home,2024-01-30
https://toronto.listing.ca/62-felbrigg-ave.C7334616.htm#9q-4a3,62 Felbrigg Ave,3350000,5,3,1,Felbrigg Ave,Bedford Park-Nortown,Toronto,Toronto,C7334616,detached_home,2024-01-30
https://hamilton.listing.ca/150-hess-st.X7333758.htm#9q-4a4,150 Hess St,789900,3,3,0,Hess St,Central,Hamilton,Other,X7333758,detached_home,2024-01-30
https://springwater.listing.ca/2100-south-orr-lake-rd.S7333772.htm#9q-4a5,2100 South Orr Lake Rd,1159000,2,3,0,South Orr Lake Rd,Rural Springwater,Springwater,Other,S7333772,detached_home,2024-01-30
https://kawartha-lakes.listing.ca/235-monck-rd.X7333658.htm#9q-4a6,235 Monck Rd,599900,1,3,0,Monck Rd,Rural Carden,Kawartha Lakes,Other,X7333658,detached_home,2024-01-30
https://pembroke.listing.ca/336-trafalgar-rd.X7333552.htm#9q-4a7,336 Trafalgar Rd,458000,3,3,0,Trafalgar Rd,not_provided,Pembroke,Other,X7333552,detached_home,2024-01-30
https://norfolk.listing.ca/5-newport-lane.X7333466.htm#9q-4a8,5 Newport Lane,764900,3,3,1,Newport Lane,Simcoe,Norfolk,Other,X7333466,detached_home,2024-01-30
https://hamilton.listing.ca/50-larch-st.X7333410.htm#9q-4a9,50 Larch St,769900,3,4,1,Larch St,Berrisfield,Hamilton,Other,X7333410,detached_home,2024-01-30
https://mississauga.listing.ca/5043-durie-rd.W7333426.htm#9q-4aa,5043 Durie Rd,2450000,4,4,1,Durie Rd,East Credit,Mississauga,Peel Region,W7333426,detached_home,2024-01-30
https://uxbridge.listing.ca/79-joseph-st.N7333564.htm#9q-4ab,79 Joseph St,1585000,3,4,0,Joseph St,Uxbridge,Uxbridge,Durham Region,N7333564,detached_home,2024-01-30
https://oro-medonte.listing.ca/138-9-line.S7333508.htm#9q-4ac,138 9 Line,1150000,4,3,0,9 Line,Hawkestone,Oro-Medonte,Other,S7333508,detached_home,2024-01-30
https://niagara-falls.listing.ca/6141-main-st.X7333276.htm#9q-4ad,6141 Main St,799900,3,3,0,Main St,not_provided,Niagara Falls,Other,X7333276,detached_home,2024-01-30
https://shelburne.listing.ca/401-tansley-st.X7333036.htm#9q-4ae,401 Tansley St,899000,4,5,0,Tansley St,Shelburne,Shelburne,Other,X7333036,detached_home,2024-01-30
https://belleville.listing.ca/19-west-st.X7333032.htm#9q-4af,19 West St,399900,1,2,0,West St,not_provided,Belleville,Other,X7333032,detached_home,2024-01-30
https://london.listing.ca/2872-doyle-dr.X7333002.htm#9q-4ag,2872 Doyle Dr,1199900,4,4,0,Doyle Dr,not_provided,London,Other,X7333002,detached_home,2024-01-30
https://niagara-on-the-lake.listing.ca/62-melrose-dr.X7332914.htm#9q-4ah,62 Melrose Dr,4888000,7,5,0,Melrose Dr,not_provided,Niagara-on-the-Lake,Other,X7332914,detached_home,2024-01-30
https://niagara-falls.listing.ca/5317-third-ave.X7332906.htm#9q-4ai,5317 Third Ave,649000,3,4,1,Third Ave,not_provided,Niagara Falls,Other,X7332906,detached_home,2024-01-30
https://brighton.listing.ca/118-prince-edward-st.X7332824.htm#9q-4aj,118 Prince Edward St,649900,2,3,0,Prince Edward St,Brighton,Brighton,Other,X7332824,detached_home,2024-01-30
https://addington-highlands.listing.ca/10380-highway-41-n-a.X7031034.htm#9q-4ak,10380 Highway 41 N/A,949000,2,3,1,Highway 41 N/A,not_provided,Addington Highlands,Other,X7031034,detached_home,2024-01-30
https://kawartha-lakes.listing.ca/4990-monck-rd.X7332796.htm#9q-4al,4990 Monck Rd,599000,3,5,0,Monck Rd,Kinmount,Kawartha Lakes,Other,X7332796,detached_home,2024-01-30
https://hamilton.listing.ca/124-foxridge-dr.X7332738.htm#9q-4am,124 Foxridge Dr,2449900,4,3,2,Foxridge Dr,Ancaster,Hamilton,Other,X7332738,detached_home,2024-01-30
https://haldimand.listing.ca/34-maclachlan-ave.X7332720.htm#9q-4an,34 Maclachlan Ave,849900,3,4,0,Maclachlan Ave,Haldimand,Haldimand,Other,X7332720,detached_home,2024-01-30
https://hamilton.listing.ca/29-queensdale-ave.X7332678.htm#9q-4ao,29 Queensdale Ave,699900,2,2,0,Queensdale Ave,Centremount,Hamilton,Other,X7332678,detached_home,2024-01-30
https://haldimand.listing.ca/911-lakeshore-rd.X7332660.htm#9q-4ap,911 Lakeshore Rd,525000,1,2,0,Lakeshore Rd,Haldimand,Haldimand,Other,X7332660,detached_home,2024-01-30
https://brant.listing.ca/76-highway-53-n-a.X7332644.htm#9q-4aq,76 Highway 53 N/A,2450000,4,5,0,Highway 53 N/A,Burford,Brant,Other,X7332644,detached_home,2024-01-30
https://alnwick-haldimand.listing.ca/12342-county-road-2-rd.X7332642.htm#9q-4ar,12342 County Road 2 Rd,989000,2,3,1,County Road 2 Rd,Rural Alnwick/Haldimand,Alnwick/Haldimand,Other,X7332642,detached_home,2024-01-30
https://haldimand.listing.ca/27-jane-st.X7332534.htm#9q-4as,27 Jane St,729900,2,4,0,Jane St,Haldimand,Haldimand,Other,X7332534,detached_home,2024-01-30
https://norfolk.listing.ca/16-broad-st.X7332510.htm#9q-4at,16 Broad St,649000,1,3,0,Broad St,Norfolk,Norfolk,Other,X7332510,detached_home,2024-01-30
https://southgate.listing.ca/346-van-dusen-ave.X7332474.htm#9q-4au,346 Van Dusen Ave,770000,3,4,0,Van Dusen Ave,Rural Southgate,Southgate,Other,X7332474,detached_home,2024-01-30
https://thunder-bay.listing.ca/623-strand-ave.X7332412.htm#9q-4av,623 Strand Ave,750000,2,2,2,Strand Ave,not_provided,Thunder Bay,Other,X7332412,detached_home,2024-01-30
https://prince-edward-county.listing.ca/51-conger-dr.X7332408.htm#9q-4aw,51 Conger Dr,959900,3,2,1,Conger Dr,Wellington,Prince Edward County,Other,X7332408,detached_home,2024-01-30
https://haldimand.listing.ca/2890-20-haldimand-rd.X7332372.htm#9q-4ax,2890 #20 Haldimand Rd,784900,2,3,1,#20 Haldimand Rd,Haldimand,Haldimand,Other,X7332372,detached_home,2024-01-30
https://quinte-west.listing.ca/56-fraser-dr.X7332364.htm#9q-4ay,56 Fraser Dr,814900,3,3,0,Fraser Dr,not_provided,Quinte West,Other,X7332364,detached_home,2024-01-30
https://norfolk.listing.ca/124-norfolk-st.X7332350.htm#9q-4az,124 Norfolk St,949900,2,3,0,Norfolk St,Simcoe,Norfolk,Other,X7332350,detached_home,2024-01-30
https://welland.listing.ca/245-eastbridge-ave.X7332304.htm#9q-4b0,245 Eastbridge Ave,845000,3,3,0,Eastbridge Ave,not_provided,Welland,Other,X7332304,detached_home,2024-01-30
https://kawartha-lakes.listing.ca/29-brook-rd.X7332218.htm#9q-4b1,29 Brook Rd,699900,1,3,0,Brook Rd,Fenelon Falls,Kawartha Lakes,Other,X7332218,detached_home,2024-01-30
https://saugeen-shores.listing.ca/570-eugenie-st.X7332210.htm#9q-4b2,570 Eugenie St,475000,2,4,0,Eugenie St,not_provided,Saugeen Shores,Other,X7332210,detached_home,2024-01-30
https://huntsville.listing.ca/19-kirbys-way.X7332000.htm#9q-4b3,19 Kirbys Way,715000,4,3,0,Kirbys Way,not_provided,Huntsville,Other,X7332000,detached_home,2024-01-30
https://north-perth.listing.ca/320-rogers-rd.X7331932.htm#9q-4b4,320 Rogers Rd,1050000,4,3,1,Rogers Rd,not_provided,North Perth,Other,X7331932,detached_home,2024-01-30
https://hamilton-township.listing.ca/5203-burnham-st.X7331854.htm#9q-4b5,5203 Burnham St,529900,1,3,0,Burnham St,Rural Hamilton,Hamilton Township,Other,X7331854,detached_home,2024-01-30
https://saugeen-shores.listing.ca/484-carlisle-st.X7331720.htm#9q-4b6,484 Carlisle St,1999999,2,8,0,Carlisle St,not_provided,Saugeen Shores,Other,X7331720,detached_home,2024-01-30
https://kitchener.listing.ca/77-lancaster-st.X7331616.htm#9q-4b7,77 Lancaster St,1650000,7,7,0,Lancaster St,not_provided,Kitchener,Other,X7331616,detached_home,2024-01-30
https://burlington.listing.ca/4109-continental-dr.W7333184.htm#9q-4b8,4109 Continental Dr,1189000,3,2,1,Continental Dr,Rose,Burlington,Halton Region,W7333184,detached_home,2024-01-30
https://galway-cavendish-and-harvey.listing.ca/8-sages-rd.X7331408.htm#9q-4b9,8 Sages Rd,900000,3,3,3,Sages Rd,Rural Galway-Cavendish and Harvey,Galway-Cavendish and Harvey,Other,X7331408,detached_home,2024-01-30
https://prince-edward-county.listing.ca/12-ridley-st.X7331374.htm#9q-4ba,12 Ridley St,659000,2,2,0,Ridley St,Ameliasburgh,Prince Edward County,Other,X7331374,detached_home,2024-01-30
