url,address,price,baths,beds,dens,street,neighbourhood,mls_id,city,property_type,date_scraped
https://toronto.listing.ca/31-hawkshead-cres.E8030714.htm#rt-1,31 Hawkshead Cres,999990,3,3,2,Hawkshead Cres,Steeles,E8030714,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/271-sixth-st.W8030858.htm#rt-2,271 Sixth St,869888,2,2,1,Sixth St,New Toronto,W8030858,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/702-manning-ave.C8030952.htm#rt-3,702 Manning Ave,1729900,4,3,0,Manning Ave,Annex,C8030952,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/1753-danforth-ave.E8030680.htm#rt-4,1753 Danforth Ave,849999,3,3,1,Danforth Ave,Danforth,E8030680,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/330-wellesley-st.C8030468.htm#rt-5,330 Wellesley St,2295000,3,4,1,Wellesley St,Cabbagetown-South St. James Town,C8030468,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/906-eastern-ave.E8030338.htm#rt-6,906 Eastern Ave,1099900,3,3,0,Eastern Ave,Greenwood-Coxwell,E8030338,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/70-hisey-cres.W8030180.htm#rt-7,70 Hisey Cres,998800,2,3,1,Hisey Cres,Black Creek,W8030180,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/20-grove-ave.C8030178.htm#rt-8,20 Grove Ave,2590000,2,7,1,Grove Ave,Trinity-Bellwoods,C8030178,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/9-grenadine-crt.W8029852.htm#rt-9,9 Grenadine Crt,835000,3,3,1,Grenadine Crt,Humber Summit,W8029852,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/21-goldsboro-rd.W8029560.htm#rt-a,21 Goldsboro Rd,849900,3,3,1,Goldsboro Rd,Humber Summit,W8029560,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/6-archibald-mews.E8029204.htm#rt-b,6 Archibald Mews,969000,4,3,1,Archibald Mews,Bendale,E8029204,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/363-victoria-park-ave.E8030004.htm#rt-c,363 Victoria Park Ave,1288000,2,3,0,Victoria Park Ave,Birchcliffe-Cliffside,E8030004,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/132-park-st.E8029918.htm#rt-d,132 Park St,689900,2,3,0,Park St,Birchcliffe-Cliffside,E8029918,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/279-margueretta-st.C8029874.htm#rt-e,279 Margueretta St,1499000,4,3,1,Margueretta St,Dufferin Grove,C8029874,Toronto,freehold _townhome,2024-01-30
https://toronto.listing.ca/55-indian-rd.W8029114.htm#rt-f,55 Indian Rd,1198000,2,4,0,Indian Rd,High Park-Swansea,W8029114,Toronto,freehold _townhome,2024-01-30
