url,address,price,baths,beds,dens,street,neighbourhood,city,area,mls_id,property_type,date_scraped
https://toronto.listing.ca/66-shandon-dr.E8027392.htm#9q-9h,66 Shandon Dr,1080000,4,3,3,Shandon Dr,Wexford-Maryvale,Toronto,Toronto,E8027392,detached_home,2024-01-30
https://oro-medonte.listing.ca/10-snowshoe-tr.S8027334.htm#9q-9i,10 Snowshoe Tr,895000,2,3,2,Snowshoe Tr,Moonstone,Oro-Medonte,Other,S8027334,detached_home,2024-01-30
https://hamilton.listing.ca/214-lovers-lane.X8027352.htm#9q-9j,214 Lovers Lane,1699000,4,4,2,Lovers Lane,Ancaster,Hamilton,Other,X8027352,detached_home,2024-01-30
https://cavan-monaghan.listing.ca/967-sharpe-line.X8027342.htm#9q-9k,967 Sharpe Line,999000,2,3,2,Sharpe Line,Rural Cavan Monaghan,Cavan Monaghan,Other,X8027342,detached_home,2024-01-30
https://innisfil.listing.ca/2027-kate-ave.N8027286.htm#9q-9l,2027 Kate Ave,699000,1,2,0,Kate Ave,Alcona,Innisfil,Other,N8027286,detached_home,2024-01-30
https://hamilton.listing.ca/12-beacon-ave.X8027290.htm#9q-9m,12 Beacon Ave,499999,2,3,2,Beacon Ave,Huntington,Hamilton,Other,X8027290,detached_home,2024-01-30
https://kawartha-lakes.listing.ca/38-pheasant-st.X8027274.htm#9q-9n,38 Pheasant St,1487000,3,2,2,Pheasant St,Omemee,Kawartha Lakes,Other,X8027274,detached_home,2024-01-30
https://quinte-west.listing.ca/11-pine-marsh-lane.X8027242.htm#9q-9o,11 Pine Marsh Lane,799900,3,2,2,Pine Marsh Lane,not_provided,Quinte West,Other,X8027242,detached_home,2024-01-30
https://hamilton.listing.ca/341-celtic-dr.X8027190.htm#9q-9p,341 Celtic Dr,1050000,4,3,2,Celtic Dr,Stoney Creek,Hamilton,Other,X8027190,detached_home,2024-01-30
https://brampton.listing.ca/37-elizabeth-st.W8027306.htm#9q-9q,37 Elizabeth St,1935000,4,4,1,Elizabeth St,Downtown Brampton,Brampton,Peel Region,W8027306,detached_home,2024-01-30
https://brampton.listing.ca/27-laurentide-cres.W8027298.htm#9q-9r,27 Laurentide Cres,1789900,5,4,3,Laurentide Cres,Vales of Castlemore North,Brampton,Peel Region,W8027298,detached_home,2024-01-30
https://caledon.listing.ca/102-benadir-ave.W8027294.htm#9q-9s,102 Benadir Ave,1699999,9,4,4,Benadir Ave,Rural Caledon,Caledon,Peel Region,W8027294,detached_home,2024-01-30
https://pickering.listing.ca/837-hillcrest-rd.E8027288.htm#9q-9t,837 Hillcrest Rd,1099000,2,3,1,Hillcrest Rd,West Shore,Pickering,Durham Region,E8027288,detached_home,2024-01-30
https://south-frontenac.listing.ca/6662-hwy-38.X8027130.htm#9q-9u,6662 Hwy 38,1150000,4,5,0,Hwy,not_provided,South Frontenac,Other,X8027130,detached_home,2024-01-30
https://southgate.listing.ca/17-doc-lougheed-ave.X8027106.htm#9q-9v,17 Doc Lougheed Ave,799000,4,4,0,Doc Lougheed Ave,Dundalk,Southgate,Other,X8027106,detached_home,2024-01-30
https://brant.listing.ca/5-west-harris-rd.X8027094.htm#9q-9w,5 West Harris Rd,3488000,5,4,0,West Harris Rd,Brantford Twp,Brant,Other,X8027094,detached_home,2024-01-30
https://hamilton.listing.ca/1274-barton-st.X8027034.htm#9q-9x,1274 Barton St,499000,1,3,0,Barton St,Crown Point,Hamilton,Other,X8027034,detached_home,2024-01-30
https://kitchener.listing.ca/54-killarney-cres.X8026954.htm#9q-9y,54 Killarney Cres,875000,3,3,2,Killarney Cres,not_provided,Kitchener,Other,X8026954,detached_home,2024-01-30
https://prince-edward-county.listing.ca/2296-rednersville-rd.X8026940.htm#9q-9z,2296 Rednersville Rd,399900,2,3,0,Rednersville Rd,Ameliasburgh,Prince Edward County,Other,X8026940,detached_home,2024-01-30
https://barrie.listing.ca/92-sundew-dr.S8027186.htm#9q-a0,92 Sundew Dr,1288000,3,3,2,Sundew Dr,Holly,Barrie,Other,S8027186,detached_home,2024-01-30
https://barrie.listing.ca/507-duckworth-st.S8027040.htm#9q-a1,507 Duckworth St,1200000,2,2,1,Duckworth St,Little Lake,Barrie,Other,S8027040,detached_home,2024-01-30
https://barrie.listing.ca/22-graihawk-dr.S8026976.htm#9q-a2,22 Graihawk Dr,899900,3,2,1,Graihawk Dr,Ardagh,Barrie,Other,S8026976,detached_home,2024-01-30
